,1021522Tm169Di EGFR,10311239Ru96Di Rutheni,10311240Ru98Di Rutheni,10311241Ru99Di Rutheni,10311242Ru100Di Rutheni,10311243Ru101Di Rutheni,10311244Ru102Di Rutheni,10311245Ru104Di Rutheni,1031747Er167Di ECadhe,10331253Ir191Di Iridium,10331254Ir193Di Iridium,112475Gd156Di Estroge,117792Dy163Di GATA3,1261726In113Di Histone,1441101Er168Di Ki67,174864Nd148Di SMA,1921755Sm149Di Vimenti,198883Yb176Di cleaved,201487Eu151Di cerbB,207736Tb159Di p53,234832Lu175Di panCyto,3111576Nd143Di Cytoker,312878Gd158Di Progest,322787Nd150Di cMyc,3281668Nd142Di Fibrone,346876Sm147Di Keratin,3521227Gd155Di Slug,361077Dy164Di CD20,378871Yb172Di vWF,473968La139Di Histone,651779Pr141Di Cytoker,6967Gd160Di CD44,71790Dy162Di CD45,77877Nd146Di CD68,8001752Sm152Di CD3epsi,92964Er166Di Carboni,971099Nd144Di Cytoker,98922Yb174Di Cytoker,ArAr80 80ArArArAr80Di,Area,Eccentricity,EulerNumber,Extent,Hg202 202HgHg202Di,I127 127II127Di,In115 115InIn115Di,MajorAxisLength,MinorAxisLength,Nd145Di Twist,Number_Neighbors,Orientation,Pb204 204PbPb204Di,Pb206 206PbPb206Di,Pb207 207PbPb207Di,Pb208 208PbPb208Di,Percent_Touching,Perimeter,Solidity,Xe126 126XeXe126Di,Xe131 131XeXe131Di,Xe134 134XeXe134Di,phospho Histone,phospho S6,phospho mTOR
BaselTMA_SP41_24_X5Y2,561.7904118216186,3227.025311231613,923.8709676861763,5818.7520443201065,5521.604697108269,7449.457577943802,14490.49359703064,10529.09468781948,2556.0596727524685,5132.378842562437,9704.211358636618,101.80669489685587,230.31891264092536,6838.612184340628,69.97568552526711,5736.2203910638755,7907.511686884638,1208.1805630250426,639.3971903553442,108.03771012026174,22635.503377202618,1216.6831413320351,837.0776214537177,789.9830624612978,28638.832738900684,143.44315967683187,162.41869091026066,81.38869523745001,95.55462804458516,932.5971367806196,181.87290345748696,24219.361397406403,132.50859705414518,397.26845139853356,70.38009722064164,2982.359091940071,1038.7399021203526,336.78161570515044,1101497.3817749023,228772.0,1486.565810367465,2140.0,1333.1284582316875,8768.58039355278,0.0,187.46078355662786,30857.582540512085,20786.268216848373,283.3649776485259,6258.0,129.93682934902822,1965.4127178639174,139.74682583799577,0.0,0.0,1369.1319792042866,84908.6950469017,1874.5540526211262,0.0,0.0,86588.47102737427,402.8063261948238,632.1723030662117,1263.2024196397845
BaselTMA_SP42_25_X3Y2,1019.529078759676,5212.977874606848,1545.8420148789883,9737.342051029205,9214.814779818058,12368.082858145237,24002.106734514236,17455.384413957596,22263.29354330472,10452.316619068384,19894.35236597061,458.2307173260933,4107.205741335068,61616.40014362002,604.6820417817411,1591.7067234774643,3257.5456142492703,2594.1647073311347,7531.093727257602,201.96678853952307,78255.06692805889,9934.119518224445,1902.4038934974637,808.882681839638,3861.8173130343116,299.50869532959325,894.2965500802154,188.80672303738228,259.41746939679865,2549.389721494168,353.52471600489235,20779.058138053628,199.45491351194713,676.7564710799048,127.94081216980503,4302.086730210111,17873.792370285377,1649.5391759799618,2624726.4185791016,356094.0,2712.0999053269625,3856.0,2459.741409033537,28836.38169002533,0.0,221.93629031082997,52460.01392006874,35117.23082756996,719.0621844410078,19550.0,-397.4160420317213,6590.304867506027,258.6518706018088,0.0,0.0,3476.7684889405527,139686.28299474716,3430.1228009462357,0.0,0.0,239435.07286834717,531.0729410361006,1778.0493316224486,3277.288661426313
BaselTMA_SP43_26_X16Y5,869.1256587162333,2389.781222805381,705.31166517362,4374.610028922558,4173.490183770657,5693.862214744091,11008.114357471466,8047.577427387238,5982.535063558491,6508.550399877131,12290.76016997546,767.5144238851498,1396.334913729234,22346.92753832335,71.26108489790184,1639.3309181065952,5139.92000789953,2258.5263144130436,4155.0111646856185,153.75972545943142,61623.632590677844,2594.021212275283,2711.461628235907,451.17127325359763,13918.425399122341,196.7888042673879,184.23977361256618,143.75651553976334,189.00586069685474,1755.4713118374348,244.08419563003125,16839.897645444897,180.54648302291062,809.075916349643,79.82839570586859,2199.990315316382,801.8922397864422,262.8201353537294,982016.9962158203,190371.0,1088.9288559183478,1592.0,1000.259925276041,5562.303271055221,0.0,57.20247623978888,23775.899544000626,16404.08834683895,438.8832617232131,5138.0,-5315.183931559323,1289.2644491866233,93.83231484144943,0.0,0.0,1071.5155966398345,65679.85199475288,1403.793074131012,0.0,0.0,76916.11720657349,1095.683269661544,2141.9261880577365,2919.248814570729
BaselTMA_SP42_27_X6Y6,1751.922287827466,4405.634003609419,1301.0664211586118,8230.041361451149,7777.33428132534,10435.223952412605,20260.446819067,14718.518650054932,12790.715525635407,9784.17811159417,18579.331073462963,636.8551987822078,666.7456929586895,48936.72586984187,3202.2660851517994,2731.255123498495,7286.926151609819,3787.734922239086,10346.940180979549,481.7583302687766,20741.957753767605,573.717310192529,2279.3815973593364,3301.6834261965237,11879.633581265796,15657.51914390258,1851.861393793099,406.9881875852346,300.4267106782304,1784.9753357321024,2332.6838966139267,86839.89363160529,388.84330694133774,1682.8334085539163,243.24911572125623,16033.645790731971,199.89697972618913,135.9004823573971,2019416.9377441406,367715.0,2058.9834912493825,2930.0,1818.6886600255966,15504.608407974243,0.0,218.5599670073585,45842.15282082558,30646.807024002075,1003.8240171667524,14228.0,9438.421096660197,3570.0152255594735,204.14512939611467,0.0,0.0,2495.1181808504493,126578.23801279068,2566.380957901478,0.0,0.0,164982.33254623413,1176.2301873092747,4625.937888247591,3342.977003515511
BaselTMA_SP42_28_X11Y2,1045.355497450657,5044.741041064262,1491.0348710790277,9403.026157975197,8916.499686002731,11988.255655825138,23238.569111585617,16867.043673992157,5192.539757768876,14677.918409891427,27888.8931453377,1237.8741591702405,2553.656224040296,20135.774043822414,1131.2118900282935,20345.665412973947,15210.755941664922,3413.846499741454,12222.021354026141,192.82924854603584,39932.49230110727,1385.960109559164,2892.2001712291426,1812.7275423202088,18451.124873790806,521.4637182178876,746.4108246882246,175.04332085896633,283.6877752562909,1443.1114474274218,408.921264270175,51661.52099852645,398.9044556119442,1612.673316389421,199.48793791616598,5078.708150509832,6087.3598525907555,606.6180827119391,2047750.0285644531,316617.0,2086.286359116435,2916.0,1777.7302930504084,15158.78055357933,0.0,109.69744248769335,43997.4671061039,28057.80245435238,1006.1475118952753,12252.0,-9951.152604824398,3496.746280491352,197.54047660948763,0.0,0.0,2224.6790576352346,118837.38199090958,2522.118516802788,0.0,0.0,184184.900100708,1496.734906909492,2450.362033779028,3463.2834882250017
BaselTMA_SP42_29_X7Y2,153.63622234682066,1992.161110125482,581.2498664408922,3720.9441428780556,3508.751298889518,4731.074202924967,9136.229845702648,6614.684140533209,1414.9400949283236,4925.399870127439,9361.877540558577,73.12901926243579,147.80118195723395,1435.2772592763063,32.57029801757472,372.5516236580349,326.5392474673646,262.88973616026107,687.5084149663122,33.1705450510804,2008.3779659506497,241.6303976479124,1123.2687277239197,117.91912250292232,2094.84629766815,59.101515446810424,91.73194956819809,42.91514920397164,30.29824801633466,188.3758620340377,78.93364047288806,22743.782746532215,58.82125783459841,100.70446311255861,29.533054910566662,217.1226885038571,52.859548157736434,14.779180055179694,674690.4849243164,114365.0,697.5358549952507,1027.0,650.571279913187,5174.350554704666,0.0,22.505991264531026,14545.61570072174,10209.429069519043,83.76555864434911,3580.0,3023.95008161664,1195.6368287801743,64.17522344272584,0.0,0.0,754.6413586315858,40121.0669798851,912.3822003006935,0.0,0.0,61065.32135772705,171.33183333255712,467.67611998226437,264.50262870097066
BaselTMA_SP41_31_X15Y2,843.5013044170101,6936.273772716522,1962.0776096656919,12468.3402146101,11792.686299800873,15875.0777926445,30960.98654770851,22411.151880979538,10841.785976660765,15680.094640016556,29758.57708722353,408.6457624068698,1882.358417919039,9345.839271672901,313.9612341044241,12346.97697260779,4620.429893690272,1703.4687005586702,2973.2128037585508,139.87246589240397,43734.693674987604,7968.408210050055,1810.9876344405054,1127.0467289716821,14044.611563591336,580.300604558433,525.6982187419744,85.4911149449496,185.05554992646276,1471.8467729836702,683.8142737560337,30345.77925883887,143.9222124689204,519.7495141690724,151.79453109573606,1252.8628487222497,2538.2174583244782,2171.7202434569617,2159866.0221862793,411187.0,3014.0779417343438,4311.0,2730.921471655369,20722.803404569626,0.0,400.71160636140763,59399.91891860962,39759.63194489479,503.2908214037349,19906.0,6187.294007293879,4599.016540139914,308.39437013212574,0.0,0.0,3616.4218950630857,160678.8990330696,3786.7987703084946,0.0,0.0,172306.8259124756,900.113481319726,2247.051547741786,2302.9951527730504
BaselTMA_SP43_32_X4Y6,1107.0096452574671,8471.447465479374,2483.502451956272,15537.69815993309,14849.282774329185,20161.388608694077,38929.09380841255,28588.572219610214,17431.4933722658,21067.28246590495,39826.583711117506,933.3739640383908,1108.6767435711722,35605.2546823543,110.49634703989248,2272.8894479489486,266.79168884060994,912.0193396548368,1719.8501319001277,213.23000096778657,135655.0281763649,8395.468317956373,1005.5514901367212,2993.8788847328615,30660.975680643718,464.7925377776628,359.76384816173356,287.87984376159943,290.96629308178,2608.2222463563085,512.3501161146746,54567.07352406386,253.66944115178606,677.1028903055549,208.39321410506014,1025.1414172911986,12851.475188196495,105.7384704015909,2577358.2584228516,368216.0,2670.738997578621,3905.0,2495.119193315506,20333.06061649322,0.0,134.50262002002123,52408.220844984055,36312.75080394745,682.3471962729291,18772.0,2529.180747903883,4633.905527383089,235.07969074696328,0.0,0.0,3349.226725203157,142781.22098827362,3454.8683284521103,0.0,0.0,176591.99588394165,793.5020892199827,1331.1834740658992,3189.7539593511256
BaselTMA_SP41_33_X14Y6,1548.040774525428,5974.276571571827,1693.4900156371295,10793.044900715351,10241.722167134285,13812.189587950706,26873.11505794525,19523.163855671883,6072.519219193363,12526.96369612217,23736.444279432297,330.02514940565067,655.1548324728122,42164.80832530798,892.1403089599856,4367.637146174846,33043.33359857581,3238.536970286099,4006.1619502729623,362.8111124495398,6077.430310195042,673.6568899113963,2462.634691670113,1187.6978867440519,12675.817098337848,907.9039407012665,1031.7996032323992,1024.9615641479736,624.2250405387031,2531.6620410457253,742.9237372265076,176558.29111285924,2425.548122571846,3942.5400206748536,520.3105626871231,3066.6803381007358,431.9557640765886,125.22322010540763,1901645.0903625488,354487.0,2433.16904232651,3555.0,2271.6376516520977,15471.196764707565,0.0,202.9144747591282,49043.379098176956,33796.67077445984,704.0018222287143,16724.0,11708.512603679672,3479.3087087869644,300.5181084880607,0.0,0.0,3046.1111452380355,133274.81990647316,3145.5330203175545,0.0,0.0,143698.36877059937,1200.174001926185,3088.523986652751,2837.074819455901
BaselTMA_SP43_34_X12Y5,762.2445155871263,4968.493209004402,1456.7312407828867,9139.643651366234,8746.223762661219,11882.490352749825,22916.368373334408,16808.659118771553,8663.394186953814,15444.822868198156,29153.54534944892,438.7356979472739,2293.2786226269577,27974.039346255944,489.0801923943113,6046.402868746103,4863.28604107943,1616.0855016216728,3091.0233956568095,157.32061850314008,46299.9714959461,1875.1286077819789,4858.317637662373,744.5831565822432,27221.80452387865,317.7858533166311,224.72073983313106,177.0324135327431,202.90522366951785,1364.3379657100886,409.8707994505499,39515.99422136924,366.13705375254204,1111.190810431532,196.68414306802487,1443.8023610383855,3743.6664322669044,511.33432961724714,1576303.3235473633,267683.0,1699.8135369122028,2451.0,1531.472771525383,9044.559834480286,0.0,84.18957432665304,35362.748764276505,23944.687685251236,614.9650876302752,9658.0,4643.620641402901,2088.4024906158447,147.68179829837797,0.0,0.0,1865.6498496224942,96421.09211301804,2159.2811104655266,0.0,0.0,125668.03410339355,360.391519149852,679.1688375465937,1799.5958197191264
BaselTMA_SP42_35_X16Y4,646.5907356370792,2629.7276198863983,783.6748958751559,4949.123124361038,4670.703732728958,6304.8000321388245,12275.339365005493,8876.632324695587,767.5897401392788,2062.4456686228514,3898.6943034231663,143.82446386317062,187.01505787263014,23212.526185466908,56.50028893859077,2106.1047598006153,5399.591812919592,1688.6437858765596,347.5652154768801,116.33357708885069,6413.817082719407,328.1124634414601,905.4943779454059,106.06743086454628,26753.160271148936,456.36254576324893,100.82249725123516,127.5582957290108,121.61580191214193,1575.6947461478412,209.08829990093915,23986.742338416003,308.25061057979,381.13761488797365,85.50699026142594,1108.4900366789993,869.2212607629223,82.53478618342739,1204144.3660888672,140242.0,1121.037187024951,1687.0,1110.5069773495197,15998.845526695251,0.0,146.12825517750704,20719.736473321915,14617.726091504097,337.2521830103774,3210.0,16162.640811884776,3655.2662880420685,176.12162352260196,0.0,0.0,812.3126823146181,54962.53803706169,1520.573552876711,0.0,0.0,91906.49781036377,444.9414122231146,1381.2201559180728,3387.570278735954
BaselTMA_SP42_36_X5Y1,1157.6988368265663,3591.7184072732925,1056.546962942928,6630.376651287079,6265.18661659956,8460.880650758743,16295.46493434906,11811.419858813286,8066.370890777228,9821.113841630518,18620.523364782333,1464.4324524026163,1864.2524142588074,30065.250664179744,122.72157529427203,1729.0443400002057,11142.762894728477,2195.1406750045708,6017.309961176462,208.47487490622004,91028.26055706739,3644.854656265112,5929.9946821513795,580.6965647887481,13301.564989337972,293.7467816488062,402.61495624926,271.6143798354489,295.22736871294796,1715.5264087691903,319.6358276105529,40875.94880049504,421.900819451096,811.5660605698121,162.87259141640553,1759.1455697621511,12930.392437177343,227.78737271046506,1589665.2578735352,271574.0,1583.0438911914825,2288.0,1453.2799883782864,12235.31523013115,0.0,219.92765804444812,34220.76803970337,23307.654692173004,655.4781440205882,8730.0,-11181.543976632878,2827.743824005127,296.13322849199176,0.0,0.0,1719.9599831731373,93317.449000597,2036.2891733646393,0.0,0.0,121901.33155441284,1309.3869054206693,3792.7004612963265,4468.728519357964
BaselTMA_SP41_37_X7Y6,1040.8560480055498,4439.559206008911,1246.286118235439,7957.210906267166,7501.8450174331665,10096.431757926941,19732.341964006424,14258.914973258972,10666.596974579956,7498.600816428661,14183.395322740078,1404.9791407541868,4793.114831489549,20242.562838742426,410.66254808944086,4173.163975406391,9383.309243452257,2363.582806200958,7350.7839104275345,226.56663709823658,37249.042273875355,1247.3328874170895,1462.021371243684,1183.096911666172,8233.675855274494,353.87996660838456,2441.2205804405544,279.0142934051429,292.88278487134613,1628.2210296411067,380.8803282008601,20512.908659766763,285.4440293260026,806.3271508114766,188.04782232653417,1816.2473802910988,13278.833974768144,106.56994300161351,1466587.315460205,325693.0,1980.954704478383,2869.0,1820.5840101242065,15052.49101257324,0.0,215.05318688284302,42134.66901707649,28824.264710903168,752.3277512467376,12900.0,2400.735066810623,3326.4979488551617,270.3109410014003,0.0,0.0,2375.0412190404045,115475.99099349976,2532.3212252259254,0.0,0.0,99029.93675613403,478.42934931048643,2051.944234365507,2903.774408108562
BaselTMA_SP41_38_X4Y7,1392.4496827764574,3618.346267133951,1019.2999545037746,6524.15429443121,6198.948358774185,8350.085312485695,16268.83534526825,11829.170928835869,8179.341781454,5213.422043636441,9820.497338414192,1040.4034093095531,4511.257728531239,24818.602471265393,195.44975280345895,2563.4858058332447,3141.2107114568425,2542.366250897032,5920.144133833486,401.45611926333635,61215.77476281521,2279.9564876172963,2375.932598739174,1849.5387587439454,8293.451775002959,491.07307947608365,2344.590590350927,539.9404286752816,478.6052704024586,3096.620164051652,454.35365743055496,856755.2337316888,1146.0411337119767,8408.389576769849,205.06876129009362,2968.04224965618,12250.770885081423,104.504870954332,1210576.667175293,312537.0,1666.289886277169,2415.0,1496.7991975843906,9293.62826538086,0.0,167.78507053815966,37552.6733648777,25813.333214640617,931.6269693959299,9626.0,3051.4216842316087,2085.910940438509,173.33959442703036,0.0,0.0,1868.583428196475,105198.87593793869,2106.8695726394653,0.0,0.0,98685.42741775514,546.9044078596435,2941.8906510866527,2912.9312827415056
BaselTMA_SP41_39_X1Y7,662.0224993063468,2924.2877248823643,833.2514401711524,5248.356686770916,4964.532343953848,6734.801300287247,13082.405112028122,9488.17963206768,8436.855980363192,6823.265606932342,12921.976922795177,149.86810123353504,727.8186593042652,17899.462263190948,372.20000139400645,4411.942527420801,3145.5476471653656,1211.845023783626,7234.807832485013,182.611257004892,27295.04322106702,2289.4605912449506,896.2996279257442,437.40378163248084,22158.431089658217,190.56160065833618,339.22697772509605,152.67802680494768,213.9908878468185,2150.9874432235956,240.9388489379377,34389.69570871141,206.14303896352726,1187.0999388027728,332.79328439671673,1020.3594262582559,1648.3141290612386,1372.9724990054724,1307772.4440002441,256535.0,1716.3862359002233,2525.0,1598.9247780144215,11304.503165245056,0.0,149.2370355590365,34644.04542517662,24159.483798503876,390.67313388723517,9922.0,-4382.8018996194005,2530.6011038571596,184.12799920700508,0.0,0.0,1937.7541006723452,94293.06892776489,2235.5480895638466,0.0,0.0,102878.14965820312,351.8681300005618,2819.0113718699267,1351.2786435904784
BaselTMA_SP41_40_X16Y7,777.2600627384514,4926.877421736717,1391.2781177908182,8911.145109832287,8418.01037813723,11327.28234499693,22059.70717537403,15986.239000678062,7899.060662366752,15896.340790487826,30098.90719077736,1352.7889842655036,1597.469978610311,18967.576676956895,163.77388643965384,5443.4071088423025,11000.739886071127,2282.8660555529696,4778.744308884194,153.3677983245807,46027.00029409191,5146.346250720879,1777.0430906736685,836.1371664085332,9853.33348711853,373.6409550180042,489.3562933904296,185.5327942856799,217.03619022882592,1693.3703334964812,479.5190425464956,43549.14643209681,521.2987397452628,738.7283252466934,164.37857437318075,1775.688102185493,2883.094953518322,389.81742228324055,1369788.0116882324,243667.0,1809.4055572003126,2659.0,1708.3659622936975,12227.973879814148,0.0,325.01750797820114,34837.746755838394,24173.92841410637,490.1882688998752,10840.0,578.2243249192848,2726.329848587513,194.85907629504823,0.0,0.0,2113.2922234826497,93587.62599658966,2368.3519631028175,0.0,0.0,102389.8367061615,687.8085199260378,789.5519428859618,2168.9289591882243
BaselTMA_SP41_41_X11Y8,1192.8583013565033,4551.410099744797,1279.2488211281598,8175.495336771011,7738.847003936768,10403.981844186783,20251.497824192047,14668.606746792793,9830.907274906625,6697.832164924592,12658.631668306887,2011.0691042924032,2887.6948669105986,40768.89242001196,439.90042967836774,7459.939856318889,6835.933862492499,4287.904236169133,4374.106094171775,235.07335301957625,26716.947847117863,717.8070105391834,2226.807157025611,1100.9316877926165,11793.100985866695,306.93436556177176,463.84994614209364,176.95029649310123,227.5727807874256,2199.0803517512977,303.4969021045792,37849.16911876593,209.6212303868681,791.9965259377734,126.12115938157248,2241.3572519388754,12402.61793390297,64.29584354034623,1484943.367034912,354675.0,2259.9496355056763,3225.0,2005.469684511423,14490.816393852234,0.0,223.1531285259888,47654.24625468254,31832.80329155922,817.0476645055312,15050.0,-2773.0364184286445,3213.3451688289642,198.0204239580783,0.0,0.0,2710.6537620142894,130362.24498176575,2813.4847655296326,0.0,0.0,125177.85987854004,875.5005935763754,2496.730842896463,3075.3353849160403
BaselTMA_SP41_42_X14Y5,598.2336314900131,2891.5448350012302,805.5632988931611,5219.833073228598,4944.401968806982,6637.808327019215,12920.602459311485,9387.915603876114,4308.181439872969,5187.114794373512,9849.511328786612,1930.626665419276,1508.401050404865,7384.068793673666,107.01639327801452,6680.294412637115,6479.414777431497,2514.710345481584,4656.471392674366,137.52456328795128,28461.778194254508,2159.4831253150373,1895.2438387780492,1194.4305044364046,3429.489184317077,170.26291926756025,226.8411446596777,104.86059918613651,184.91732101809015,834.9553408566862,171.68408663105058,37419.16754809265,207.65049815387903,716.9555747251412,87.77397505575627,1238.7504816242058,1905.6195631086234,74.24842904744207,787499.3447570801,223164.0,1181.9999217242002,1716.0,1069.0733741819859,8158.170360326766,0.0,116.3915211095403,26668.121870994568,18300.481489300728,298.58259735046124,6356.0,-929.7279629139232,1788.4217857420444,115.04034176562013,0.0,0.0,1277.729419894878,74477.49302315712,1507.2735387682915,0.0,0.0,62078.45781707764,766.0793907294761,1076.4373572273687,1469.1604008759427
