Hypoxic___Apoptotic,Hypoxic___Proliferative,Hypoxic___p53+_EGFR+,Hypoxic___Basal_CK,Hypoxic___CK7+_CKhi_Cadherin,Hypoxic___CK7+_CK+,Hypoxic___Epithelial-low,Hypoxic___CK-low_HR-low,Hypoxic___CK+_HR-hi,Hypoxic___CK+_HR+,Hypoxic___CK_HRlow_p53+,Hypoxic___CKlow_HR-hi,Hypoxic___Myoepithelial,Apoptotic___Proliferative,Apoptotic___p53+_EGFR+,Apoptotic___Basal_CK,Apoptotic___CK7+_CKhi_Cadherin,Apoptotic___CK7+_CK+,Apoptotic___Epithelial-low,Apoptotic___CK-low_HR-low,Apoptotic___CK+_HR-hi,Apoptotic___CK+_HR+,Apoptotic___CK_HRlow_p53+,Apoptotic___CKlow_HR-hi,Apoptotic___Myoepithelial,Proliferative___p53+_EGFR+,Proliferative___Basal_CK,Proliferative___CK7+_CKhi_Cadherin,Proliferative___CK7+_CK+,Proliferative___Epithelial-low,Proliferative___CK-low_HR-low,Proliferative___CK+_HR-hi,Proliferative___CK+_HR+,Proliferative___CK_HRlow_p53+,Proliferative___CKlow_HR-hi,Proliferative___Myoepithelial,p53+_EGFR+___Basal_CK,p53+_EGFR+___CK7+_CKhi_Cadherin,p53+_EGFR+___CK7+_CK+,p53+_EGFR+___Epithelial-low,p53+_EGFR+___CK-low_HR-low,p53+_EGFR+___CK+_HR-hi,p53+_EGFR+___CK+_HR+,p53+_EGFR+___CK_HRlow_p53+,p53+_EGFR+___CKlow_HR-hi,p53+_EGFR+___Myoepithelial,Basal_CK___CK7+_CKhi_Cadherin,Basal_CK___CK7+_CK+,Basal_CK___Epithelial-low,Basal_CK___CK-low_HR-low,Basal_CK___CK+_HR-hi,Basal_CK___CK+_HR+,Basal_CK___CK_HRlow_p53+,Basal_CK___CKlow_HR-hi,Basal_CK___Myoepithelial,CK7+_CKhi_Cadherin___CK7+_CK+,CK7+_CKhi_Cadherin___Epithelial-low,CK7+_CKhi_Cadherin___CK-low_HR-low,CK7+_CKhi_Cadherin___CK+_HR-hi,CK7+_CKhi_Cadherin___CK+_HR+,CK7+_CKhi_Cadherin___CK_HRlow_p53+,CK7+_CKhi_Cadherin___CKlow_HR-hi,CK7+_CKhi_Cadherin___Myoepithelial,CK7+_CK+___Epithelial-low,CK7+_CK+___CK-low_HR-low,CK7+_CK+___CK+_HR-hi,CK7+_CK+___CK+_HR+,CK7+_CK+___CK_HRlow_p53+,CK7+_CK+___CKlow_HR-hi,CK7+_CK+___Myoepithelial,Epithelial-low___CK-low_HR-low,Epithelial-low___CK+_HR-hi,Epithelial-low___CK+_HR+,Epithelial-low___CK_HRlow_p53+,Epithelial-low___CKlow_HR-hi,Epithelial-low___Myoepithelial,CK-low_HR-low___CK+_HR-hi,CK-low_HR-low___CK+_HR+,CK-low_HR-low___CK_HRlow_p53+,CK-low_HR-low___CKlow_HR-hi,CK-low_HR-low___Myoepithelial,CK+_HR-hi___CK+_HR+,CK+_HR-hi___CK_HRlow_p53+,CK+_HR-hi___CKlow_HR-hi,CK+_HR-hi___Myoepithelial,CK+_HR+___CK_HRlow_p53+,CK+_HR+___CKlow_HR-hi,CK+_HR+___Myoepithelial,CK_HRlow_p53+___CKlow_HR-hi,CK_HRlow_p53+___Myoepithelial,CKlow_HR-hi___Myoepithelial,Hypoxic___Hypoxic,Apoptotic___Apoptotic,Proliferative___Proliferative,p53+_EGFR+___p53+_EGFR+,Basal_CK___Basal_CK,CK7+_CKhi_Cadherin___CK7+_CKhi_Cadherin,CK7+_CK+___CK7+_CK+,Epithelial-low___Epithelial-low,CK-low_HR-low___CK-low_HR-low,CK+_HR-hi___CK+_HR-hi,CK+_HR+___CK+_HR+,CK_HRlow_p53+___CK_HRlow_p53+,CKlow_HR-hi___CKlow_HR-hi,Myoepithelial___Myoepithelial
0.001032631206597,0,0,0,0,0.001032631206597,0,0.045819569155878,0.002126846207638,0.003282645003122,0.001094215001041,0.001094215001041,0,0.006110693710744,0,0,0,0.001032631206597,0,0.063427480107151,0.007143324917341,0.006110693710744,0,0,0,0.007429564687429,0.002329523808,0,0.009585954519,0.002597383095,0.296922847375281,0.037104972890592,0.044390554403,0.001765181142564,0,0,0.001553015872,0,0.004659047616,0,0.032488775821143,0.006736935419571,0.001553015872,0,0,0,0,0.002329523808,0,0.009318095232,0.002329523808,0.000776507936,0,0,0,0,0,0,0,0,0,0,0,0.000324672886875,0.05542504045232,0.008345875517472,0.004926906903,0,0,0,0.006818130624375,0.000324672886875,0.002597383095,0,0,0,0.379012400246859,0.406001743214593,0.030729665219921,0.012583472511967,0,0.064218941207946,0.00132818791588,0.00054710750052,0,0.004911324648235,0.001641322501561,0,0.00054710750052,0,0,0.001094215001041,0,0.035000342745475,0.001553015872,0,0,0.004659047616,0,3.05677948181749,0.050686873098986,0.058379507382329,0,0,0
0.001840712248047,0.012555216486521,0,0,0,0.002674897117284,0.016943026931882,0.011007865607567,0.000631062609375,0,0.009534482420067,0,0,0.032850749719607,0,0.02800914288,0,0.001263288041906,0.042324119310708,0.037920548774713,0.003149853553206,0.001110897441667,0.032287391657083,0,0,0.009242037258299,0.122008487201018,0,0.030381848364452,0.66137445677514,0.914891998836058,0.028070529108387,0.028305047300036,0.569719986989882,0,0.025982719396258,0.051670637820872,0,0,0.012111525797188,0.002869488538889,0.000573897707778,0,0.000573897707778,0,0.015790610269376,0,0,0.147491012796573,0.025482525595556,0.002295590831111,0,0.002295590831111,0,0.116728369991212,0,0,0,0,0,0,0,0,0.040078099475708,0.059046689266958,0.001204733946012,0.003122016325989,0.032164998739408,0,0,1.48414109827179,0.052845954797651,0.041023860586503,0.779496515352113,0,0.046069139168481,0.07781078872818,0.077674775572237,1.17855389832671,0,0.020086419772222,0.002186683934505,0.04666358669043,0,0.004017283954444,0.042863938970868,0,0,0,0.004017283954444,0,0,0.003342001441992,0.490748144741941,0,0.619774961775429,0,0.003553082799391,1.08593861001131,2.36361806790814,0.003517444814006,0.004671915787654,0.681993192716387,0,0.043335273920544
0.000347866581832,0.000159564003009,0,0.000235648287837,0,0,9.89805686517623E-05,0.022301764362823,0.001007484159098,2.28962838243573E-05,0.00054843146314,0.000846254080821,0,0.000382386044374,0,0.0022337664936,0,0,0.000793875111806,0.1064819490629,0.003613211500827,0.001653264977164,0.002465721108685,0.002733440077835,9.25721815622189E-05,0,0.000354888824582,0,0,0.00044359589954,0.039285745314738,0.002177724876358,0.00014538158779,0.000826922459467,0.001753727964864,5.19345359341423E-05,0,0,0,0,0,0,0,0,0,0,0,0.001466376595394,0.001360177997057,0.169129814331731,0.007214332242174,0.003494357474793,0.007652643110795,0.002291841631368,0.001380976755269,0,0,0,0,0,0,0,0,0,0.01933722764454,0.001466376595394,0,0.001830607391201,0,0.000610202463734,0.135015126349088,0.007528244411922,0.000704649041056,0.004862159606971,0.002930223928283,0.000197576008452,0.660890983607668,0.08286504556685,0.452907318616442,0.342686280780041,0.027097057468947,0.001964389363482,0.022661950004766,0.012828098966738,0.001827264170596,0.002017022785924,0.000471934237451,0,0.009061859969683,0.002284295666505,0.000400450099637,0.000184969519704,0.000505800329064,0.000162405645257,0,0.003990593786608,0,0,0.001584265871145,14.6907771909344,0.039629615986263,0.003306951664991,0.017140219620566,0.010242223717241,0
0.000421871575279,0,0,0,0.00021093578764,0.006749945204471,0,0.00021093578764,0,0.00021093578764,0,0,0.00021093578764,0,0.000533639614669,0,0.000688691382614,0.030238132491714,0,0.000540249320303,0,0.001310644425021,0.000266819807335,0,0.000421871575279,0.000550831443311,0,0.000550831443311,0.075137068102675,0.008470186040606,0,0,0.006357355439307,0,0,0,0,0.000809055336325,0.062555275807273,0,0,0,0.002941493464617,0.000533639614669,0,0,0.001098484849174,0.021969696983471,0,0,0,0,0,0,0,0.076532328694425,0,0.00021093578764,0,0.001570822567275,0.000266819807335,0,0.00021093578764,0.181867459269274,0.101507165742092,0.037864813274556,0.46683207003945,0.093842050578733,0,0.08461461174948,0,0,0.016344401035156,0.00358565556437,0,0,0,0.006144342491075,0,0,0.00021093578764,0.008551516865799,0.00275783476,0,0,0.012428672305185,0,0.002994357194609,0,0.000695855351742,0,0,0.000421871575279,0.000550831443311,0.000533639614669,0,0.000884400105536,11.6382824787495,0.015470421185464,0,0,0.029698371854638,0,0,0.000695855351742
0.052595979395924,0.001445901204558,0,0.012498339215469,0.004058701428646,0.00141077358221,0.038682680966236,0,0,0.001579134772143,0,0,0,0.196739179724061,0,0.426886726622837,0.05861389321151,0.052440877053775,1.19178525191747,0.074818333126604,0.024896528480486,0.076294101256314,0.012826775246475,0,0,0,0.008941357952524,0.000506736757086,0.001548443256251,0.052310852023814,0.001236197660225,0.000168865796725,0.001015685953061,0.00061717246093,0,0,0,0,0,0,0,0,0,0,0,0,0.011271791658357,0.001814967215941,0.256339702793378,0.001352877743065,0.000546842152183,0.002828592809724,0.0020886904764,0,0,0.001025708767867,0.01471777498442,6.08359713718821E-05,0,0.000511498575467,0,0,0,0.006816136800328,0.000265363108749,0.000287046035147,0.001001681801226,0,0,0,0.00382468181668,0.000377976355458,0.01138981512912,0.021551465621508,0,0,0.000168865796725,6.42808442891136E-05,0,0,0,0.000287046035147,0,0,0,0,0,0,0,0,0,0.001453712192744,11.5344628542525,0.011210244617043,0,0.080315858747459,0.004717966330563,0.000445900785714,1.61731990133743,0.000798080143599,0,0.003272128643412,0.000413840439236,0,0
0.025522719708745,0.071741679276452,0.010805565085348,0.022503812910818,0,0.000247761241286,0.01648755756389,0.001727182736349,0.003294083024323,0.006589639232053,0.006534729001183,0,0,0.292827037872751,0.070683598360427,0.074568180949096,0.002552014304405,0.004837939325164,0.075845231287805,0.055895880646905,0.068087392906226,0.0151420701158,0.16514387478444,0,0,0.184763158489179,0.13261534164255,0.004010308192636,0.01074511394917,0.197332477687547,0.089071619438038,0.120315531072091,0.056768138812744,0.403028256554388,0,0,0.036903568083534,0.001458293888231,0.000743283723857,0.029697999236452,0.01306108099887,0.038153010803653,0.010399861515059,0.08999711981565,0,0,0.001458293888231,0.001219258623003,0.02688331162852,0.008727700593541,0.02131323232047,0.010871899785098,0.046316159085152,0,0,0,0.000729146944116,0.000364573472058,0.000364573472058,0.000364573472058,0.002552014304405,0,0,0.001238806206428,0.002171208421296,0.003142705803014,0,0.011657968580613,0,0,0.03386034278214,0.033687283630352,0.009645214870544,0.106849011268357,0,0,0.028417919702782,0.00201340236709,0.077361057132616,0,0,0.002184543940039,0.139158827023429,0,0,0.007434343695408,0,0,0,0,0,0.010395433190127,0.139378081345388,0.943034394283765,0.03932246031672,0.051300690202111,0,0.000723736140432,0.04623759762119,0.019930649961392,0.040126260133055,0.002288309414633,0.334314667555113,0,0
0,0,0,0,0,0.034510633664063,0,0,0,0.002465045261719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.120240470713366,0,0.009895505981998,0,0.012939227442001,0,0,0.001765651391975,0,0,0.022873263875,0,0.002178406083333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.141703667170849,0,0.269410713263189,0,0,0.022953468095679,0,0,0,0,0,0,0,0.011661157373973,0,0,0.001765651391975,0,0,0,0,0,0,0.003531302783951,0,0,0,0,0,0.003611112779888,0,0,0,3.74741796048791,0,0.005789518863221,0,0.012875642595764,0,0,0.000882825695988
0.000389904554724,0.00099645838103,0,0,0,0.010889039547877,0.000202184608769,0.001104783016821,0,0.000310509244559,0.000310509244559,0,0.000108324635791,0.009341493162839,0.000592950163991,0,0,0.145078628118622,0.000958793899522,0.010361759501321,0,0.006831881813383,0.001543946745359,0,0.000989660003852,0.001916840808435,0.00075764582963,0,0.345182206826904,0.007873449864382,0.069164629417209,0.000453477299459,0.012384473855446,0.006771467056018,0,0.002822379513387,0,0,0.011001274986939,0.000529556257778,0.003925675161179,0,0.00085772829288,0.000264778128889,0,0.000109390678367,0,0.005303520807407,0.000505097219753,0.004040777758025,0,0.000505097219753,0,0,0,0,0,0,0,0,0,0,0,0.053471727778941,0.485858441911156,0.009749761938359,0.217846238909037,0.103090952559202,0,0.045821059596611,0.020148578196921,0,0.002745017569231,0.001372679193952,0,0.000108324635791,0.000680215949188,0.024172945365734,0.008732447626063,0,0.002012331428765,0,0,0,0,0.003039175931002,0,0.001795355418008,0,0.00081883841659,0,0,0.00676474539898,0.03208334610717,0,0,0,5.70944201992278,0.001034653477531,0.150885211473323,0,0.009499379886411,0.000786171698038,0,0
0.000427869440771,0.002379647690199,0,0,0,0.000445446618076,0.001078462190581,0.001711477763085,0.016165135677325,0.000222723309038,0.001951778249428,0,0,0.007342761077135,0,0,0,0.004977777777778,0.032029416620753,0.006689255540863,0.060746955393021,0,0.022501730505969,0,0,0,0,0,0.005265306897522,0.05261991000597,0.021256517748123,0.723826541844513,0.019999812983202,0.07873028362718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015828213581837,0.003882612535975,0.134180888933982,0.004858905312412,0.016754638016826,0,0,0.021017961602843,0.591647388236151,0.035339526551959,0.116132915569537,0,0,0.263126601017159,0.004644839546652,0.022218200457365,0,0,0.306944947326267,1.21680350785858,0,0,0.052664551695054,0,0,0,0,0,0,0.004977777777778,0.050129600899394,0,0,0,0.000445446618076,0.08989292300262,0.010241463162998,11.8891583784985,0.021872695204668,0.187549237817506,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.055785149368627,0,0,0,0.004407713495868,0,0.00094798399446,0,0,0,0,0.032320392194245,0,0,0.001005486678501,0,0,0,0,0,0,0.155273293286384,0.001879825532326,0.000483684404297,0.003704452660295,0,0.000214395848771,0,0,0,0.005657836010896,7.64572433904823E-05,7.64572433904823E-05,0,0,0,0,0,0.000152914486781,0.10459677964085,0.018717314926911,0.215701533435883,0.090259978969555,0.02005462852625,0.094521606280239,0,0.011315672021791,0.001043826051984,0.001723510304879,0.000164203612496,0,0,0,0.000152914486781,0.000483684404297,0,0,0,0,0.000152914486781,0.000164203612496,0.002020330353619,0.003611869009695,0,0,0,0.003793051130178,0,0,0.000722373801939,0,0,0,0,0,0,0,0,0.000686675556689,0,10.0683041908041,0.000967368808594,0,0.009234711376393,0,0,0.000722373801939,0,0.000152914486781
0,0,0,0,0,0,0,0,0,0,0,0,0,0.003793756717031,0,0.000901846452245,0,0,0.000382810095568,0.257986073829048,0.003501849933842,0.011225987587779,0.000405297154171,0,0,0,0.000321303101534,0,0,0.000382810095568,0.193898072651739,0.001577475145083,0.003474875239723,0.000202648577086,0,0,0,0,0,0,0.00951061467358,0,0.000221177085432,0,0,0,0,0,0,0.022777929455927,0,0.00289722233368,0,0,0.114633655305556,0,0,0.047933884297521,0,0,0,0,0,0,0,0,0,0,0,0,0.013398353344875,0,0,0,0,0,0.173945149993753,0.368968875487419,0.054836369431349,0,0,0.002474734351708,0,0,0,0.001215891462514,0,0,0,0,0,0,0.003895194482206,0.001887381958234,0,0.794983826526984,0,0,0,18.6320110658893,0.002682215745306,0.023297849045489,0,0,0.040458937166667
0,0,0,0,0,0,0,0,0,0,0,0,0,0.012425259052831,0,0.032273357982045,0,0.003421385384569,0.010356259773032,0.019710760119035,0.016238749546441,0.004397368196144,0.123426154175739,0,0.01765289346931,0.001885510448276,0.061665541534182,0.002387148559338,0.0113587827483,0.063218520895665,0.093275403757452,0.053557602403904,0.011562582477693,0.547067805293125,0.003795153179012,0.024936613444887,0.009427552241379,0,0,0.013971552241379,0.008382931344828,0.005588620896552,0,0.031578304482759,0,0,0,0.027725845340541,0.115384215298597,0.081654508643339,0.040740227007832,0.00779775866931,0.632663472724853,0,0.293974364519651,0.000456836798677,0,0.005231133917354,0.004214495754045,0.004774297118677,0.023437138062136,0,0,0.030491810667219,0.055278058526499,0.056858337042025,0.012058863514603,0.300248267808426,0,0.025077426688211,0.209308266824781,0.142027393365183,0.026582721972069,1.04338109147332,0,0.050027411148906,0.19711581804913,0.064964738901329,1.50911079841574,0,0.040607015548998,0.052363561081223,1.18886206252296,0.001897576589506,0.020688607289875,0.320290864669264,0,0.007472627513616,0.026566072253087,0.293897176656799,0,0,0.000462454126702,0.032112454237761,0.003771020896552,0.478690717887101,0,0.019758958174534,0.196180448751152,0.261636560023755,0.293702892816542,0.02249167822718,8.84618356160373,0,0.219476970837907
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010412962969722,0.01226111112,0.000362565771468,0,0,0.220240061860554,0,0,0,0,0,0.004183143847751,0,0,0,0,0.135019330304611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0013474310775,0,0,0.120894781561071,0,0,0,0.013841145147055,0.001580034027055,0,0,0.157921846663924,0,0,0,0.001580034027055,0,0,0.093317092058189,0,0,0,0.000249390852422,0,0.181151666253022,0,0,0,0,0.053496640813068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005370833335,0.00706771860355,0,0.0040422932325,0.008038438641278,0.019181683693528,0.000790017013528,0,0,13.3154930531166,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0.00767120615916,0,0,0,0.005051246461435,0.040237791111072,0.058200411445349,0.005249130727364,0.003720505184117,0.031687381809874,0,0,0,0.003743096241145,0,0.025345424622176,0.141201184361452,0.374328975487432,0.228675613366561,0.047459574053612,0.180674532641431,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000469970901145,0.002970925384579,0.008988326142591,0.005941850769157,0.00054552089,0.007259542515723,0,0,0,0,0,0,0,0,0,0,0.038401052120251,0.123904078173646,0.024116909802278,0.008541772732782,0.042263145009261,0,0,0.579983754658499,0.120740794252571,0.030103635009408,0.283966000026123,0,0,0.399589758354093,0.110476468971535,0.753589690381943,0,0,0.061160400558917,0.191882205637068,0,0,0.04834313004016,0,0,0,0,0,0,0.002078510802083,0.167341633926162,0,0,0,0.013520309739583,0.308210638688832,2.1152150858501,0.282780855564173,0.003463191206416,0.300201403925566,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009566741801653,0,0,0.038266967206612,0,0,0,0,0.001764449964748,0,0.000313439849375,0.012797111532469,0.006561555998708,0.00091660550173,0.145802520017748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001358822020395,0.007967045968233,0.025883720890448,0.01074939246474,0.00183321100346,0.178988939635466,0,0,0.003782963938233,0.004342340053153,0.044728182243007,0.00975000000375,0.065723857255806,0,0,0.022567257866181,0.010573614251583,0.005154305140232,0.240079712853449,0,0,0.063260522222233,0.009597078334201,1.37292249001425,0,0,0.01586347074202,0.97322445838725,0,0,0.159572745260872,0,0,0,0,0,0,0,0,0,0,0.017190867717291,0.02600000001,0.002280529462561,0.113356905849932,0.11779512250097,0.00367758645167,17.8941110872407,0,0
0,0,0,0,0,0,0,0.001520151544582,0,0.000760075772291,0.017481742762689,0,0,0,0,0.03898271608,0,0.005632922411124,0.01113791888,0.006390862065163,0,0.000127925942248,0.023394371505733,0,0.00556895944,0,0,0.001559796713668,0.009518781092574,0.030741261213755,0.037536092871717,0.00217501783169,0.005164815969091,0.49336965311591,0,0,0,0,0,0,0,0,0,0,0,0,0.025489303579882,0.01949135804,0.03898271608,0.044980661619882,0,0,0.044980661619882,0,0.095959268779645,0.000519932237889,0.000519932237889,0.00416126132073,0.000519932237889,0.000519932237889,0.016639635030072,0,0.010923987248521,0.015330047766034,0.007641803608762,0.000519932237889,0.000799270018676,0.058485400044557,0,0.00278447972,0.028906444931919,0.000519932237889,0.001506451849589,0.283136660839241,0,0.00556895944,0.0067780449577,0.007438035822892,1.08708521951841,0,0.013708466968521,0.000900161186987,0.060856183798709,0,0,0.120150510611035,0,0,0,0.013708466968521,0,0,0.005632922411124,0.034188285236535,0,0.26988396971929,0,0,0.027787039337261,0.113327818133693,0.000150870793651,6.39629711238293E-05,12.7738801731103,0,0.021847974497042
0,0,0.097420692069569,0,0.000120995507804,0,0,0.073608982651726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.032174595856026,0,0,0,0,0.000262199705787,0,0,0,0,0,0,0.020271238843103,0,0,0.176925694585027,0,0,0.012448363838759,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000120995507804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.024885932969692,0,0.000485880620093,19.9248602924255,0,0,0,0,0.145133579783287,0,0,0.000165978184517,0,0
0,5.81578902306485E-05,0,0,5.81578902306485E-05,5.81578902306485E-05,0,0.000116315780461,5.81578902306485E-05,0.000232631560923,0.004652631218452,0,0,0,0,0,4.27283222078402E-05,0.000150772433056,0,0.000128184966624,7.53862165281625E-05,0.000633301015888,0.007629965466945,0,0,0.001453287197232,0.000408262045932,5.81578902306485E-05,0.000750381784363,0,0.003022890174925,0.001805091314013,0.006701052674442,0.07782675333503,0,0,0,0,0,0,0.007800895849649,0.001766652665062,0.009752090659051,0.051513623891259,0,0,0,0,0,0,0.000161251767273,0.001149292881911,0.022056415735847,0,0,5.81578902306485E-05,0,0.000244500747085,5.81578902306485E-05,0.004101255722565,0.087308554871951,0,0,0.001047428992116,0.000275152836329,0.002131709883085,0.010800427891814,0.15831529344193,0,0,0.000408811143673,0.002186601765919,0.002142410334617,0.04976908637855,0,0,0.003367560154458,0.038956376944687,0.366594692798994,0,0,0.015302760512691,0.229007475555062,0,0,0.994151356625942,0,0,0,0,0,0,0,0,0.001563834395062,0.00024701027866,0,0.000738215477622,0,0.021624946695193,0.002497531546978,0.075497127118291,14.1586574385035,0,0
0,0.007541457806362,0,0,0.034667049676027,0.008501570770313,0,0.010106780810268,0.03871746615625,0,0.03258186619692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000314162315289,0,0.032811647141405,0.007118081482409,0.006013156681529,0.020871999200057,0.084141645123075,0,0.069653056857886,0,0,0,0.000314162315289,0,0,0.000628324630577,0.009110707143367,0,0.00219913620702,0,0,0.202199853632445,0.073319412392782,0,0,0,0,0.027523115559129,0,0.136874092772335,0.402309023457677,0.023518806089559,0.118510233452055,0.292854788615341,0,0.462897765899716,0,0.13860607356252,0.009949412309853,0.065370816308995,0.071475257873488,0,0.118391057624635,0,0.060171889346605,0.020243363843027,0.060447379637303,0,0.04392107758066,0,0,0.344028647706803,0.003702161136054,0.161782679547235,0,0.003731385538644,0.017276751968254,0.650416749383425,0,0,0.003702161136054,0,0,0,0.019791308398443,0,0,0,0.003626726829656,0,0.202905612418975,1.37060415670256,0.132637061330866,0.003626726829656,0.085630420460943,1.7435196663824,0,0.43880991068763,0,0.095891112223608
0.000834319526627,0.005840236686391,0,0,0.000834319526627,0,0.025742713136588,0.095939732664448,0,0,0,0,0,0.034857813997492,0,0,0.000834319526627,0.001334401764172,0.015500203005411,0.105021237588506,0,0,0.002690732874846,0,0,0.001239709791383,0.018136511315611,0.005840236686391,0.010668870349025,0.2618375440729,1.49330193267701,0.002149987063476,0.011374610826939,0.024312070431488,0.001239709791383,0,0,0,0,0,0.021075066453515,0,0.001239709791383,0,0.001239709791383,0,0,0.000519302371111,0.004051538309383,0.040413137497202,0,0.000519302371111,0.000742240705075,0,0,0,0.001668639053254,0.011680473372781,0,0,0,0,0,0.012327158893243,0.053032758024721,0,0.000519302371111,0.000270642503628,0,0,0.697780201165637,0.000537496765869,0.000519302371111,0.001730075659684,0,0,0.013437419146722,0.06689140976907,0.236378293540925,0.021075066453515,0,0,0,0,0,0,0.001239709791383,0,0,0,0,0.024074074083333,0,0.651180677983819,0,0,0,0,0.106674374911901,6.66176049686024,0,0,0.020383033136468,0,0
1.71521033676675E-05,0.001461561138725,0.000223422076541,0,0.00011171103827,8.57869193584317E-05,0.000645216016385,0.024724059351625,0.000588705983364,0.001039428076201,0.000576590811058,0,0,0.001395653713201,0.000577050421436,0,0.000107178288086,6.43664201898778E-05,0.000708864855596,0.055215767058662,0.001818009775924,0.002157543479527,0.005736799988093,0,0,0.00117526218539,0,0.000330600364627,0.001765719697643,0.00551070198316,0.416435152114965,0.015956336966658,0.01767840474301,0.009887400210694,0,0,0,0.00011171103827,0,0.000912183536247,0.029855443844933,0.001618969098195,0.000333964200421,0.001519294021969,0,0,0,0,0,0,0,0,0,0,0,0,0.000274744845491,0.009282398994311,0.000218889326356,0.001020460111909,0.000433245902528,0,0,0.000658411296559,0.037536020764825,0.001830117691485,0.001476591267015,0.001314383579124,0,0,0.131862655321479,0.007345814004911,0.003599685884688,0.006067270617953,0,0,0.346752932692628,0.508990412558119,0.425752180883529,0,0,0.012220793420035,0.011656117675867,0,0,0.016015110021022,0,0,0,0,0,0.000300436980355,6.43664201898778E-05,0.011825673516286,0.00011171103827,0,0,0.00033333047353,0.004311917755964,13.6023798218097,0.010411704773514,0.029389982240254,0.056033719757875,0,0
0.025065620401468,0.006155798891425,0.002488210527489,0,0,0.002541510498765,0,0.01184768315319,0.081979300363742,0.001846361212049,0.003067119591468,0.002493277801211,0,0.025449808413205,0.023787589375525,0.000578284121111,0,0.003619765232502,0,0.033502471764995,0.392868369678231,0.019991605428063,0.005371607544153,0.014913127802859,0,0.016808855448136,0.001734852363333,0.000363792988927,0.004369609366481,0,0.032256371290691,0.361978814148972,0.025734776814615,0.001586571257382,0.019009240753332,0,0,0,0.001347711279986,0,0.018359764960315,0.290608503812047,0.016408307307077,0.003031389058918,0.011872282368487,0,0,0,0,0,0.013878818906667,0,0,0.000578284121111,0,0,0,7.27585977854671E-05,0.005529653431696,0.000145517195571,0,0,0,0,0.004104355825449,0.020031241835823,0.003341902675819,0.000365921078442,0.001994191395833,0,0,0,0,0,0,0,0.377644137489054,0.025050947363637,0.004175594597931,0.017978002002958,0,0.304025001360032,0.054509626093576,0.212665783595034,0,0.001490145644348,0.011826958364197,0,0.0028070710562,0,0,0.024550168164307,0.039029658783358,0.030581276249888,0.014385870385052,0,0,0.000127075524938,0,0.030580655200527,6.89129750033728,0.016383189991131,0.000302835678421,0.009344883128998,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0.000853201738138,0,0,0,0,0.000680727346311,0,0.108770045751296,0.000680727346311,0.00639131926987,0,0,0,0,0,0,0,0,0.069203118561159,0.000200958067666,0.004740644728724,0,0,0,0,0,0.000379238216305,0,0.007205526109796,0.00151695286522,0.005309335028271,0,0,0,0,0.007121073659211,0.00042701063102,0.174581051603711,0,0.028237436732328,0,0,0,0,0,0,0,0,0,0,0.000889470489645,0,0.04941177475432,0.000889470489645,0.008932466267515,0,0,0.000325732534801,0.23080869990802,0.00404349593062,0.050490449505595,0,0,0.127140428677132,0,0.026604510598216,0,0,0.205646796915203,1.89122717417497,0,0,0.032316874407586,0,0,0,0,0,0,0.001361454692621,0.001550112134431,0,0.01640502857484,0,0,0.003443742411223,0,18.9712070006385,0.007454212448602,0.423092496194416,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006387811636039,0.042937870998116,0.001248735875346,0.00792481203,0,0.011526887396731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.071121966537324,0.008057502394634,0.034141469395165,0.004311294768595,0.038617821214574,0,0,0.018277988840245,0.098474681416287,0.005389118460744,0.124301063866022,0,0,0.020746745856122,0.001077823692149,0.025407201657792,0,0,0.007544765845041,0.156921695509888,0,0,0.004311294768595,0,0,0,0,0,0,0,0.00264160401,0,0,0,0.020426299557863,0.285811321527906,0,0.14560726717781,0,0.159368025922433,0,0
